dateData;groupe;editeur;progiciel;nbPsFacturation
201909;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;38
201909;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;25
201909;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;14
201909;__NO_GROUP__MAIDIS;MAIDIS;AMIES;100
201909;__NO_GROUP__VISIODENT;VISIODENT;VEASY;129
201909;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;67
201910;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;157
201910;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;146
201910;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201910;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;127
201910;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;10
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;26
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201910;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;20
201910;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;35
201910;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201910;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;45
201910;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;253
201910;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201910;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;309
201910;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;2
201910;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;158
201910;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;167
201910;total;total;total;1894
201910;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;3
201910;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201910;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;17
201910;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201910;__NO_GROUP__EIG;EIG;EO;9
201910;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;38
201910;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;25
201910;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;14
201910;__NO_GROUP__MAIDIS;MAIDIS;AMIES;99
201910;__NO_GROUP__VISIODENT;VISIODENT;VEASY;135
201910;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;69
201911;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;157
201911;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;144
201911;COMPUGROUP MEDICAL FRANCE;COMPUGROUP MEDICAL SOLUTIONS;AXIAM;22
201911;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;122
201911;GROUPE CEGEDIM;CEGEDIM SANTE;CROSSWAY;11
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;27
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
201911;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;25
201911;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;35
201911;GROUPE EQUASENS;PROKOV EDITIONS;EXPRESS VITALE;1
201911;GROUPE EQUASENS;PROKOV EDITIONS;INFI PRATIK;44
201911;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO EDITEURS;247
201911;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;WEB INTELLIO;1
201911;GROUPE SOFTWAY MEDICAL;XTREM Santé;GALAXIE SOINS;313
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS;1
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;ALBUS AIR;155
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;167
201911;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;1
201911;total;total;total;1902
201911;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;4
201911;VIDAL FRANCE;COMUNICA;VITALZEN;1
201911;__NO_GROUP__ADSION INFO SANTE;ADSION INFO SANTE;MED'OC SV;2
201911;__NO_GROUP__COULEUR ET CONNECTION;COULEUR ET CONNECTION;CC-VITALE;16
201911;__NO_GROUP__DENTALVIA-MEDILOR;DENTALVIA-MEDILOR;WECLEVER DENTAL;3
201911;__NO_GROUP__EIG;EIG;EO;9
201911;__NO_GROUP__FIDUCIAL INFORMATIQUE;FIDUCIAL INFORMATIQUE;EQUINOX;39
201911;__NO_GROUP__IMAGEX;IMAGEX;LOGOS_W;27
201911;__NO_GROUP__JULIE SOLUTIONS;JULIE SOLUTIONS;JULIE;13
201911;__NO_GROUP__MAIDIS;MAIDIS;AMIES;101
201911;__NO_GROUP__SODAPI;SODAPI;GESTCAB-SV 6.40;1
201911;__NO_GROUP__VISIODENT;VISIODENT;VEASY;144
201911;__NO_GROUP__VISIODENT;VISIODENT;VISIODENT LIGNE 500;68
