dateData;groupe;editeur;progiciel;nbPsFacturation
202001;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
202001;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;113
202001;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;45
202001;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1537
202001;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
202001;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;2
202001;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;19
202001;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;624
202001;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;UBINECT;62
202001;GROUPE SOFTWAY MEDICAL;XTREM Santé;OX MEDIBOARD;1
202001;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TELEVITALE;422
202001;SOFIA DEVELOPPEMENT;SOFIA DEVELOPPEMENT;TOPAZE;66
202001;total;total;total;4559
202001;VIDAL FRANCE;CALIMAPS (BSA DEVELOPPEMENT BORDEAUX);DR SANTE;5
202001;VIDAL FRANCE;COMUNICA;VITALZEN;3
202001;__NO_GROUP__ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE (CENTRE DE GESTION ET DE FORMATION);ANDREANE;160
202001;__NO_GROUP__CBA (CBA INFORMATIQUE LIBERALE);CBA (CBA INFORMATIQUE LIBERALE);IN'DI;56
202001;__NO_GROUP__EIG;EIG;EO;4
202001;__NO_GROUP__MEDICONCEPT;MEDICONCEPT;VITAL ONLINE;66
202001;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE;29
202001;__NO_GROUP__OLAQIN;OLAQIN;AFFID VITALE NXT;78
202001;__NO_GROUP__SAFICARD;SAFICARD;INGENIUS;119
202002;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;Autres éditeurs/solutions non répertoriés;1205
202002;COMPUGROUP MEDICAL FRANCE;AATLANTIDE;ACTEUR.FR;1
202002;COMPUGROUP MEDICAL FRANCE;EPSILOG;VEGA;118
202002;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;CGM EVITALE;1
202002;COMPUGROUP MEDICAL FRANCE;IMAGINE EDITIONS;HELLODOC;46
202002;GROUPE CEGEDIM;CEGEDIM SANTE;MEDI+4000;1559
202002;GROUPE CEGEDIM;CEGEDIM SANTE;MEDIMUST;1
202002;GROUPE CEGEDIM;CEGEDIM SANTE;MONLOGICIELMEDICAL.COM;2
202002;GROUPE EQUASENS;INTERNATIONAL CROSS TALK;CHORUS;22
202002;GROUPE ORISHA;ORISHA HEALTHCARE FRANCE;INTELLIO;630
